"fare_id","route_id","origin_id","destination_id","contains_id"
"Ônibus","6960-21","","",""
"Ônibus","6970-10","","",""
"Ônibus","6L01-10","","",""
"Ônibus","6L01-22","","",""
"Ônibus","6L01-23","","",""
"Ônibus","6L02-10","","",""
"Ônibus","6L03-10","","",""
"Ônibus","6L04-10","","",""
"Ônibus","6L04-41","","",""
"Ônibus","6L04-42","","",""
"Ônibus","6L05-10","","",""
"Ônibus","6L05-21","","",""
"Ônibus","6L07-10","","",""
"Ônibus","6L08-10","","",""
"Ônibus","6L10-10","","",""
"Ônibus","6L10-41","","",""
"Ônibus","6L11-10","","",""
"Ônibus","7001-10","","",""
"Ônibus","7002-10","","",""
"Ônibus","7004-10","","",""
"Ônibus","7005-10","","",""
"Ônibus","7005-51","","",""
"Ônibus","7006-10","","",""
"Ônibus","7006-51","","",""
"Ônibus","7009-10","","",""
"Ônibus","7011-10","","",""
"Ônibus","7011-31","","",""
"Ônibus","7012-10","","",""
"Ônibus","7013-10","","",""
"Ônibus","7016-10","","",""
"Ônibus","7016-21","","",""
"Ônibus","7017-10","","",""
"Ônibus","701A-10","","",""
"Ônibus","701H-10","","",""
"Ônibus","701U-10","","",""
"Ônibus","7021-10","","",""
"Ônibus","7022-10","","",""
"Ônibus","7023-10","","",""
"Ônibus","702C-10","","",""
"Ônibus","702U-10","","",""
"Ônibus","702U-22","","",""
"Ônibus","7040-10","","",""
"Ônibus","7049-10","","",""
"Ônibus","7050-10","","",""
"Ônibus","7051-10","","",""
"Ônibus","7052-10","","",""
"Ônibus","7053-10","","",""
"Ônibus","7053-21","","",""
"Ônibus","7053-22","","",""
"Ônibus","7054-10","","",""
"Ônibus","7055-10","","",""
"Ônibus","7057-10","","",""
"Ônibus","7059-10","","",""
"Ônibus","7060-10","","",""
"Ônibus","7062-10","","",""
"Ônibus","7062-31","","",""
"Ônibus","7062-41","","",""
"Ônibus","7063-10","","",""
"Ônibus","707A-10","","",""
"Ônibus","707A-23","","",""
"Ônibus","707K-10","","",""
"Ônibus","709A-10","","",""
"Ônibus","709G-10","","",""
"Ônibus","709M-10","","",""
"Ônibus","709P-10","","",""
"Ônibus","714C-10","","",""
"Ônibus","715M-10","","",""
"Ônibus","7181-10","","",""
"Ônibus","719P-10","","",""
"Ônibus","719R-10","","",""
"Ônibus","7245-10","","",""
"Ônibus","7245-21","","",""
"Ônibus","7267-10","","",""
"Ônibus","7272-10","","",""
"Ônibus","7281-10","","",""
"Ônibus","7282-10","","",""
"Ônibus","736G-10","","",""
"Ônibus","736I-10","","",""
"Ônibus","737A-10","","",""
"Ônibus","7411-10","","",""
"Ônibus","7458-10","","",""
"Ônibus","745M-10","","",""
"Ônibus","745M-21","","",""
"Ônibus","746C-10","","",""
"Ônibus","746H-10","","",""
"Ônibus","746K-10","","",""
"Ônibus","746P-10","","",""
"Ônibus","746R-10","","",""
"Ônibus","746V-10","","",""
"Ônibus","748A-10","","",""
"Ônibus","748A-41","","",""
"Ônibus","748R-10","","",""
"Ônibus","7545-10","","",""
"Ônibus","7545-21","","",""
"Ônibus","7550-10","","",""
"Ônibus","756A-10","","",""
"Ônibus","771P-10","","",""
"Ônibus","7725-10","","",""
"Ônibus","775A-10","","",""
"Ônibus","775F-10","","",""
"Ônibus","775F-31","","",""
"Ônibus","775N-10","","",""
"Ônibus","775P-10","","",""
"Ônibus","775V-10","","",""
"Ônibus","778J-10","","",""
"Ônibus","778J-41","","",""
"Ônibus","778R-10","","",""
"Ônibus","7903-10","","",""
"Ônibus","8000-1","","",""
"Ônibus","8000-10","","",""
"Ônibus","8001-10","","",""
"Ônibus","8002-10","","",""
"Ônibus","8003-10","","",""
"Ônibus","8003-21","","",""
"Ônibus","8004-10","","",""
"Ônibus","8006-10","","",""
"Ônibus","8007-10","","",""
"Ônibus","8008-10","","",""
"Ônibus","8009-10","","",""
"Ônibus","8009-31","","",""
"Ônibus","8010-10","","",""
"Ônibus","8010-21","","",""
"Ônibus","8012-10","","",""
"Ônibus","8013-10","","",""
"Ônibus","8013-41","","",""
"Ônibus","8014-10","","",""
"Ônibus","8015-10","","",""
"Ônibus","8015-21","","",""
"Ônibus","8016-10","","",""
"Ônibus","8017-10","","",""
"Ônibus","8017-21","","",""
"Ônibus","8018-10","","",""
"Ônibus","8019-10","","",""
"Ônibus","8019-31","","",""
"Ônibus","8020-10","","",""
"Ônibus","8021-10","","",""
"Ônibus","8022-10","","",""
"Ônibus","8023-10","","",""
"Ônibus","8024-10","","",""
"Ônibus","8025-10","","",""
"Ônibus","8026-10","","",""
"Ônibus","8027-10","","",""
"Ônibus","8028-10","","",""
"Ônibus","8029-10","","",""
"Ônibus","8030-10","","",""
"Ônibus","8032-10","","",""
"Ônibus","8038-10","","",""
"Ônibus","8040-10","","",""
"Ônibus","8043-10","","",""
"Ônibus","8047-10","","",""
"Ônibus","8047-41","","",""
"Ônibus","8047-51","","",""
"Ônibus","8050-10","","",""
"Ônibus","8050-21","","",""
"Ônibus","8050-31","","",""
"Ônibus","8055-10","","",""
"Ônibus","8055-51","","",""
"Ônibus","805L-10","","",""
"Ônibus","8060-10","","",""
"Ônibus","8062-10","","",""
"Ônibus","8065-10","","",""
"Ônibus","8072-10","","",""
"Ônibus","8073-10","","",""
"Ônibus","8075-10","","",""
"Ônibus","8075-21","","",""
"Ônibus","8077-10","","",""
"Ônibus","8078-10","","",""
"Ônibus","807A-10","","",""
"Ônibus","807J-10","","",""
"Ônibus","807M-10","","",""
"Ônibus","807P-10","","",""
"Ônibus","809A-10","","",""
"Ônibus","809D-10","","",""
"Ônibus","809H-10","","",""
"Ônibus","809J-10","","",""
"Ônibus","809L-10","","",""
"Ônibus","809N-10","","",""
"Ônibus","809P-10","","",""
"Ônibus","809R-10","","",""
"Ônibus","809T-10","","",""
"Ônibus","809U-10","","",""
"Ônibus","809U-21","","",""
"Ônibus","809V-10","","",""
"Ônibus","8100-10","","",""
"Ônibus","817C-10","","",""
"Ônibus","8194-10","","",""
"Ônibus","8199-10","","",""
"Ônibus","819A-10","","",""
"Ônibus","8200-10","","",""
"Ônibus","8215-10","","",""
"Ônibus","8252-10","","",""
"Ônibus","8300-1","","",""
"Ônibus","8300-10","","",""
"Ônibus","8319-10","","",""
"Ônibus","8319-21","","",""
"Ônibus","8400-10","","",""
"Ônibus","846M-10","","",""
"Ônibus","847J-10","","",""
"Ônibus","847J-21","","",""
"Ônibus","847P-10","","",""
"Ônibus","847P-42","","",""
"Ônibus","848L-10","","",""
"Ônibus","8500-10","","",""
"Ônibus","8528-10","","",""
"Ônibus","8538-10","","",""
"Ônibus","8542-21","","",""
"Ônibus","8544-10","","",""
"Ônibus","8545-10","","",""
"Ônibus","8548-10","","",""
"Ônibus","8549-10","","",""
"Ônibus","856R-10","","",""
"Ônibus","857A-10","","",""
"Ônibus","857C-10","","",""
"Ônibus","857P-10","","",""
"Ônibus","857R-10","","",""
"Ônibus","857R-41","","",""
"Ônibus","8594-10","","",""
"Ônibus","8594-21","","",""
"Ônibus","8594-41","","",""
"Ônibus","8600-10","","",""
"Ônibus","8600-22","","",""
"Ônibus","8605-10","","",""
"Ônibus","8610-10","","",""
"Ônibus","8615-10","","",""
"Ônibus","8622-10","","",""
"Ônibus","8677-10","","",""
"Ônibus","8686-10","","",""
"Ônibus","8686-21","","",""
"Ônibus","8700-1","","",""
"Ônibus","8700-10","","",""
"Ônibus","8700-21","","",""
"Ônibus","8700-24","","",""
"Ônibus","8705-10","","",""
"Ônibus","8705-51","","",""
"Ônibus","8707-10","","",""
"Ônibus","8707-21","","",""
"Ônibus","874C-10","","",""
"Ônibus","874T-10","","",""
"Ônibus","875A-10","","",""
"Ônibus","875C-1","","",""
"Ônibus","875C-10","","",""
"Ônibus","875H-10","","",""
"Ônibus","875P-10","","",""
"Ônibus","877T-10","","",""
"Ônibus","879A-10","","",""
"Ônibus","888P-10","","",""
"Ônibus","9002-10","","",""
"Ônibus","9004-10","","",""
"Ônibus","9005-10","","",""
"Ônibus","9005-41","","",""
"Ônibus","9005-42","","",""
"Ônibus","9006-10","","",""
"Ônibus","9008-10","","",""
"Ônibus","9008-41","","",""
"Ônibus","9009-10","","",""
"Ônibus","9011-10","","",""
"Ônibus","9011-21","","",""
"Ônibus","9012-10","","",""
"Ônibus","9014-10","","",""
"Ônibus","9014-42","","",""
"Ônibus","9015-10","","",""
"Ônibus","9015-31","","",""
"Ônibus","9018-10","","",""
"Ônibus","9019-10","","",""
"Ônibus","9020-10","","",""
"Ônibus","9023-10","","",""
"Ônibus","9032-10","","",""
"Ônibus","9032-21","","",""
"Ônibus","9047-10","","",""
"Ônibus","9050-10","","",""
"Ônibus","9051-10","","",""
"Ônibus","908T-10","","",""
"Ônibus","9090-10","","",""
"Ônibus","909T-1","","",""
"Ônibus","909T-10","","",""
"Ônibus","9162-10","","",""
"Ônibus","9166-10","","",""
"Ônibus","917H-10","","",""
"Ônibus","917M-10","","",""
"Ônibus","917M-31","","",""
"Ônibus","9181-10","","",""
"Ônibus","9188-10","","",""
"Ônibus","9188-42","","",""
"Ônibus","9191-10","","",""
"Ônibus","9191-21","","",""
"Ônibus","9300-10","","",""
"Ônibus","9301-10","","",""
"Ônibus","930P-10","","",""
"Ônibus","9354-10","","",""
"Ônibus","938C-10","","",""
"Ônibus","938C-21","","",""
"Ônibus","938L-10","","",""
"Ônibus","938P-10","","",""
"Ônibus","938V-10","","",""
"Ônibus","948A-10","","",""
"Ônibus","9500-10","","",""
"Ônibus","9501-10","","",""
"Ônibus","957T-10","","",""
"Ônibus","958P-10","","",""
"Ônibus","9653-10","","",""
"Ônibus","967A-10","","",""
"Ônibus","9701-10","","",""
"Ônibus","9717-10","","",""
"Ônibus","971A-10","","",""
"Ônibus","971C-10","","",""
"Ônibus","971D-10","","",""
"Ônibus","971M-10","","",""
"Ônibus","971R-10","","",""
"Ônibus","971R-21","","",""
"Ônibus","971R-42","","",""
"Ônibus","971R-51","","",""
"Ônibus","971T-10","","",""
"Ônibus","971V-10","","",""
"Ônibus","971X-10","","",""
"Ônibus","975A-10","","",""
"Ônibus","9784-10","","",""
"Ônibus","9785-10","","",""
"Ônibus","9785-51","","",""
"Ônibus","9789-10","","",""
"Ônibus","978A-10","","",""
"Ônibus","978J-10","","",""
"Ônibus","978L-10","","",""
"Ônibus","978T-10","","",""
"Ônibus","CT01-1","","",""
"Ônibus","N101-11","","",""
"Ônibus","N102-11","","",""
"Ônibus","N103-11","","",""
"Ônibus","N104-11","","",""
"Ônibus","N105-11","","",""
"Ônibus","N106-11","","",""
"Ônibus","N131-11","","",""
"Ônibus","N132-11","","",""
"Ônibus","N133-11","","",""
"Ônibus","N134-11","","",""
"Ônibus","N135-11","","",""
"Ônibus","N136-11","","",""
"Ônibus","N137-11","","",""
"Ônibus","N138-11","","",""
"Ônibus","N139-11","","",""
"Ônibus","N140-11","","",""
"Ônibus","N141-11","","",""
"Ônibus","N142-11","","",""
"Ônibus","N143-11","","",""
"Ônibus","N201-11","","",""
"Ônibus","N202-11","","",""
"Ônibus","N203-11","","",""
"Ônibus","N204-11","","",""
"Ônibus","N205-11","","",""
"Ônibus","N206-11","","",""
"Ônibus","N207-11","","",""
"Ônibus","N209-11","","",""
"Ônibus","N231-11","","",""
"Ônibus","N232-11","","",""
"Ônibus","N233-11","","",""
"Ônibus","N234-11","","",""
"Ônibus","N235-11","","",""
"Ônibus","N236-11","","",""
"Ônibus","N237-11","","",""
"Ônibus","N238-11","","",""
"Ônibus","N239-11","","",""
"Ônibus","N240-11","","",""
"Ônibus","N241-11","","",""
"Ônibus","N242-11","","",""
"Ônibus","N243-11","","",""
"Ônibus","N244-11","","",""
"Ônibus","N245-11","","",""
"Ônibus","N301-11","","",""
"Ônibus","N302-11","","",""
"Ônibus","N303-11","","",""
"Ônibus","N304-11","","",""
"Ônibus","N305-11","","",""
"Ônibus","N306-11","","",""
"Ônibus","N307-11","","",""
"Ônibus","N308-11","","",""
"Ônibus","N331-11","","",""
"Ônibus","N332-11","","",""
"Ônibus","N333-11","","",""
"Ônibus","N334-11","","",""
"Ônibus","N335-11","","",""
"Ônibus","N336-11","","",""
"Ônibus","N337-11","","",""
"Ônibus","N339-11","","",""
"Ônibus","N340-11","","",""
"Ônibus","N341-11","","",""
"Ônibus","N342-11","","",""
"Ônibus","N343-11","","",""
"Ônibus","N344-11","","",""
"Ônibus","N401-11","","",""
"Ônibus","N402-11","","",""
"Ônibus","N403-11","","",""
"Ônibus","N404-11","","",""
"Ônibus","N405-11","","",""
"Ônibus","N406-11","","",""
"Ônibus","N407-11","","",""
"Ônibus","N431-11","","",""
"Ônibus","N432-11","","",""
"Ônibus","N433-11","","",""
"Ônibus","N434-11","","",""
"Ônibus","N435-11","","",""
"Ônibus","N436-11","","",""
"Ônibus","N437-11","","",""
"Ônibus","N438-11","","",""
"Ônibus","N439-11","","",""
"Ônibus","N440-11","","",""
"Ônibus","N441-11","","",""
"Ônibus","N501-11","","",""
"Ônibus","N502-11","","",""
"Ônibus","N503-11","","",""
"Ônibus","N504-11","","",""
"Ônibus","N505-11","","",""
"Ônibus","N506-11","","",""
"Ônibus","N507-11","","",""
"Ônibus","N508-11","","",""
"Ônibus","N531-11","","",""
"Ônibus","N532-11","","",""
"Ônibus","N533-11","","",""
"Ônibus","N534-11","","",""
"Ônibus","N535-11","","",""
"Ônibus","N536-11","","",""
"Ônibus","N537-11","","",""
"Ônibus","N538-11","","",""
"Ônibus","N539-11","","",""
"Ônibus","N540-11","","",""
"Ônibus","N601-11","","",""
"Ônibus","N602-11","","",""
"Ônibus","N603-11","","",""
"Ônibus","N604-11","","",""
"Ônibus","N631-11","","",""
"Ônibus","N632-11","","",""
"Ônibus","N633-11","","",""
"Ônibus","N634-11","","",""
"Ônibus","N635-11","","",""
"Ônibus","N636-11","","",""
"Ônibus","N637-11","","",""
"Ônibus","N638-11","","",""
"Ônibus","N639-11","","",""
"Ônibus","N640-11","","",""
"Ônibus","N701-11","","",""
"Ônibus","N702-11","","",""
"Ônibus","N703-11","","",""
"Ônibus","N704-11","","",""
"Ônibus","N705-11","","",""
"Ônibus","N706-11","","",""
"Ônibus","N731-11","","",""
"Ônibus","N732-11","","",""
"Ônibus","N733-11","","",""
"Ônibus","N734-11","","",""
"Ônibus","N735-11","","",""
"Ônibus","N736-11","","",""
"Ônibus","N737-11","","",""
"Ônibus","N738-11","","",""
"Ônibus","N739-11","","",""
"Ônibus","N740-11","","",""
"Ônibus","N741-11","","",""
"Ônibus","N742-11","","",""
"Ônibus","N743-11","","",""
"Ônibus","N744-11","","",""
"Ônibus","N745-11","","",""
"Ônibus","N746-11","","",""
"Ônibus","N801-11","","",""
"Ônibus","N802-11","","",""
"Ônibus","N831-11","","",""
"Ônibus","N832-11","","",""
"Ônibus","N833-11","","",""
"Ônibus","N834-11","","",""
"Ônibus","N835-11","","",""
"Ônibus","N836-11","","",""
"Ônibus","N837-11","","",""
"Ônibus","N838-11","","",""
"Ônibus","N839-11","","",""
"Ônibus","N840-11","","",""
"Ônibus","N841-11","","",""
"Ônibus","N842-11","","",""
"Ônibus","N843-11","","",""
"Ônibus + CPTM","1012-10","","",""
"Ônibus + CPTM","1012-21","","",""
"Ônibus + CPTM","1015-10","","",""
"Ônibus + CPTM","1016-10","","",""
"Ônibus + CPTM","1017-10","","",""
"Ônibus + CPTM","1018-10","","",""
"Ônibus + CPTM","1019-10","","",""
"Ônibus + CPTM","1020-10","","",""
"Ônibus + CPTM","1021-10","","",""
"Ônibus + CPTM","1023-10","","",""
"Ônibus + CPTM","1024-10","","",""
"Ônibus + CPTM","1025-10","","",""
"Ônibus + CPTM","1026-10","","",""
"Ônibus + CPTM","1034-10","","",""
"Ônibus + CPTM","1036-10","","",""
"Ônibus + CPTM","106A-10","","",""
"Ônibus + CPTM","107T-10","","",""
"Ônibus + CPTM","1156-10","","",""
"Ônibus + CPTM","1177-10","","",""
"Ônibus + CPTM","1177-31","","",""
"Ônibus + CPTM","1178-10","","",""
"Ônibus + CPTM","1178-31","","",""
"Ônibus + CPTM","1178-32","","",""
"Ônibus + CPTM","1178-33","","",""
"Ônibus + CPTM","1178-42","","",""
"Ônibus + CPTM","118C-10","","",""
"Ônibus + CPTM","118Y-10","","",""
"Ônibus + CPTM","119C-10","","",""
"Ônibus + CPTM","119L-10","","",""
"Ônibus + CPTM","1206-10","","",""
"Ônibus + CPTM","121G-10","","",""
"Ônibus + CPTM","128Y-10","","",""
"Ônibus + CPTM","129F-10","","",""
"Ônibus + CPTM","129F-41","","",""
"Ônibus + CPTM","139A-10","","",""
"Ônibus + CPTM","148L-10","","",""
"Ônibus + CPTM","148P-10","","",""
"Ônibus + CPTM","1701-10","","",""
"Ônibus + CPTM","1701-21","","",""
"Ônibus + CPTM","1701-22","","",""
"Ônibus + CPTM","1701-23","","",""
"Ônibus + CPTM","1702-10","","",""
"Ônibus + CPTM","1703-10","","",""
"Ônibus + CPTM","1705-10","","",""
"Ônibus + CPTM","1705-51","","",""
"Ônibus + CPTM","1709-10","","",""
"Ônibus + CPTM","1709-21","","",""
"Ônibus + CPTM","1720-10","","",""
"Ônibus + CPTM","1720-21","","",""
"Ônibus + CPTM","1721-10","","",""
"Ônibus + CPTM","1722-10","","",""
"Ônibus + CPTM","1726-10","","",""
"Ônibus + CPTM","172J-10","","",""
"Ônibus + CPTM","172K-10","","",""
"Ônibus + CPTM","172N-10","","",""
"Ônibus + CPTM","172P-10","","",""
"Ônibus + CPTM","172R-10","","",""
"Ônibus + CPTM","172U-10","","",""
"Ônibus + CPTM","172X-10","","",""
"Ônibus + CPTM","172Y-10","","",""
"Ônibus + CPTM","1730-10","","",""
"Ônibus + CPTM","1732-10","","",""
"Ônibus + CPTM","1738-10","","",""
"Ônibus + CPTM","1741-10","","",""
"Ônibus + CPTM","1742-10","","",""
"Ônibus + CPTM","1743-10","","",""
"Ônibus + CPTM","1744-10","","",""
"Ônibus + CPTM","1745-10","","",""
"Ônibus + CPTM","174M-10","","",""
"Ônibus + CPTM","1756-10","","",""
"Ônibus + CPTM","1757-10","","",""
"Ônibus + CPTM","1758-10","","",""
"Ônibus + CPTM","1759-10","","",""
"Ônibus + CPTM","175P-10","","",""
"Ônibus + CPTM","175T-10","","",""
"Ônibus + CPTM","1760-10","","",""
"Ônibus + CPTM","1764-10","","",""
"Ônibus + CPTM","1765-10","","",""
"Ônibus + CPTM","1767-10","","",""
"Ônibus + CPTM","1771-10","","",""
"Ônibus + CPTM","1772-10","","",""
"Ônibus + CPTM","1773-10","","",""
"Ônibus + CPTM","1775-10","","",""
"Ônibus + CPTM","1778-10","","",""
"Ônibus + CPTM","177H-10","","",""
"Ônibus + CPTM","177H-21","","",""
"Ônibus + CPTM","177Y-10","","",""
"Ônibus + CPTM","1780-10","","",""
"Ônibus + CPTM","1782-10","","",""
"Ônibus + CPTM","1783-10","","",""
"Ônibus + CPTM","1783-22","","",""
"Ônibus + CPTM","1785-10","","",""
"Ônibus + CPTM","1786-10","","",""
"Ônibus + CPTM","1787-10","","",""
"Ônibus + CPTM","1788-10","","",""
"Ônibus + CPTM","1788-51","","",""
"Ônibus + CPTM","178A-10","","",""
"Ônibus + CPTM","178L-10","","",""
"Ônibus + CPTM","178T-10","","",""
"Ônibus + CPTM","178Y-10","","",""
"Ônibus + CPTM","178Y-21","","",""
"Ônibus + CPTM","179X-10","","",""
"Ônibus + CPTM","1896-10","","",""
"Ônibus + CPTM","189L-10","","",""
"Ônibus + CPTM","199D-10","","",""
"Ônibus + CPTM","2002-10","","",""
"Ônibus + CPTM","2004-10","","",""
"Ônibus + CPTM","2005-10","","",""
"Ônibus + CPTM","2006-10","","",""
"Ônibus + CPTM","2007-10","","",""
"Ônibus + CPTM","2008-10","","",""
"Ônibus + CPTM","2009-10","","",""
"Ônibus + CPTM","2010-10","","",""
"Ônibus + CPTM","2011-10","","",""
"Ônibus + CPTM","2012-10","","",""
"Ônibus + CPTM","2013-10","","",""
"Ônibus + CPTM","2014-10","","",""
"Ônibus + CPTM","2016-10","","",""
"Ônibus + CPTM","2017-10","","",""
"Ônibus + CPTM","2018-10","","",""
"Ônibus + CPTM","2019-10","","",""
"Ônibus + CPTM","2020-10","","",""
"Ônibus + CPTM","2021-10","","",""
"Ônibus + CPTM","2023-10","","",""
"Ônibus + CPTM","2023-41","","",""
"Ônibus + CPTM","2024-10","","",""
"Ônibus + CPTM","2025-10","","",""
"Ônibus + CPTM","2026-10","","",""
"Ônibus + CPTM","2028-10","","",""
"Ônibus + CPTM","2029-10","","",""
"Ônibus + CPTM","2030-10","","",""
"Ônibus + CPTM","2031-10","","",""
"Ônibus + CPTM","2032-10","","",""
"Ônibus + CPTM","2033-10","","",""
"Ônibus + CPTM","2058-10","","",""
"Ônibus + CPTM","2059-10","","",""
"Ônibus + CPTM","2060-10","","",""
"Ônibus + CPTM","2076-10","","",""
"Ônibus + CPTM","2079-10","","",""
"Ônibus + CPTM","2080-10","","",""
"Ônibus + CPTM","2088-10","","",""
"Ônibus + CPTM","208M-10","","",""
"Ônibus + CPTM","208V-10","","",""
"Ônibus + CPTM","209P-1","","",""
"Ônibus + CPTM","209P-10","","",""
"Ônibus + CPTM","2100-10","","",""
"Ônibus + CPTM","2100-21","","",""
"Ônibus + CPTM","2101-10","","",""
"Ônibus + CPTM","2101-41","","",""
"Ônibus + CPTM","2104-10","","",""
"Ônibus + CPTM","2105-10","","",""
"Ônibus + CPTM","211L-10","","",""
"Ônibus + CPTM","211V-10","","",""
"Ônibus + CPTM","2123-10","","",""
"Ônibus + CPTM","2127-10","","",""
"Ônibus + CPTM","213E-10","","",""
"Ônibus + CPTM","2161-10","","",""
"Ônibus + CPTM","2175-10","","",""
"Ônibus + CPTM","2182-10","","",""
"Ônibus + CPTM","2201-10","","",""
"Ônibus + CPTM","2202-10","","",""
"Ônibus + CPTM","2203-10","","",""
"Ônibus + CPTM","2290-10","","",""
"Ônibus + CPTM","2290-21","","",""
"Ônibus + CPTM","233A-10","","",""
"Ônibus + CPTM","233C-10","","",""
"Ônibus + CPTM","2363-10","","",""
"Ônibus + CPTM","2435-10","","",""
"Ônibus + CPTM","2451-10","","",""
"Ônibus + CPTM","2522-10","","",""
"Ônibus + CPTM","2523-10","","",""
"Ônibus + CPTM","253F-10","","",""
"Ônibus + CPTM","2551-10","","",""
"Ônibus + CPTM","2552-10","","",""
"Ônibus + CPTM","2552-41","","",""
"Ônibus + CPTM","2582-10","","",""
